target_rate_mbps,count,mean,std,median,p90,p95,min,max,ic95_half,ic95_low,ic95_high,metric
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss_percent
50,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss_percent
100,10,0.10357531802488588,0.3275339143349319,0.0,0.10357531802488552,0.5696642491368713,0.0,1.0357531802488589,0.2343036475531717,-0.13072832952828584,0.3378789655780576,loss_percent
250,10,0.00203888713832922,0.006447527249143129,0.0,0.0020388871383292127,0.011213879260810689,0.0,0.0203888713832922,0.004612283143991927,-0.0025733960056627068,0.006651170282321147,loss_percent
500,10,1.4017759008691395,2.5698349677954,0.48934521721438573,2.6859796451025164,5.598875868879684,0.0843412577042495,8.511772092656864,1.8383491913708452,-0.4365732905017057,3.2401250922399845,loss_percent
