file_size_label,protocol,count,mean,std,median,p90,p95,min,max,ic95_half,ic95_low,ic95_high,metric
100MB,http1.1,10,3.4649905000000003,0.8817991328974657,3.0403905,4.597906,4.687564,2.577204,4.777222,0.6308010993811921,2.834189400618808,4.095791599381192,total_time_sec
100MB,http2,10,3.0198568999999997,0.5744841203179016,3.1960955,3.6244208999999996,3.71998245,2.169325,3.815544,0.41096118282949934,2.6088957171705003,3.430818082829499,total_time_sec
100MB,http3,10,18.1043416,0.48085514367685517,17.8988845,18.9038521,18.93367855,17.670406,18.963505,0.3439830477920547,17.760358552207947,18.448324647792056,total_time_sec
1GB,http1.1,10,23.5807593,6.106449365893027,20.54285,29.745906399999996,33.95095119999999,18.976512,38.155996,4.368290724741282,19.21246857525872,27.949050024741283,total_time_sec
1GB,http2,10,23.0733448,2.508120041233176,23.100023,25.8601652,25.9984691,17.950852,26.136773,1.7942009924542024,21.2791438075458,24.8675457924542,total_time_sec
1GB,http3,10,190.5784443,12.160281406594747,183.12947450000001,204.3796476,205.82928479999998,179.055485,207.278922,8.69894128253421,181.8795030174658,199.2773855825342,total_time_sec
